sentence,generalizing,promoting,identity,attribute
"त्रिपुरी के अवसर पर कई दिन पहले ही मैं जबलपुर जा पहुँचा और कटनी, मण्डला आदि में घूमा तथा सभाएँ कीं",0,0,त्रिपुरी,त्रिपुरी के
दूसरी-तीसरी शताब्दी में बोधि जबलपुर जिले के त्रिपुरी में शासन कर रहे थे,0,0,त्रिपुरी में,त्रिपुरी
"मात्र आधुनिक साहित्यिक भावबोध के विकास की दृष्टि से इनके तीन वर्ग किये जा सकते हैं–विकसित भाषाएँ (मणिपुर, बोड़ो), विकासशील भाषाएँ (गारो, त्रिपुरी, कार्बी, न्यीसी, आदी, लुशेइ, आओ, अंगामी, लोथा, सेमा) और अविकसित (अथवा अन्य) भाषाएँ",0,0,त्रिपुरी,त्रिपुरी
"अब चाहे वह मधुर भंडारकर की बोल्ड फिल्म 'फैशन' हो या विशाल भरद्वाज की मराठी नायिका वाली फिल्म 'कमीने' या फिर विशाल भरद्वाज की ही '७ खून माफ़' और अनुराग बासु की फिल्म 'बर्फी', प्रियंका चोपड़ा अपनी हमेशा इमेज से अलग नज़र आई",0,0,मराठी,मधुर
"पूर्वोत्तर की मिजो, नागा, त्रिपुरा, असम की क्षेत्रीय भाषायी समुद्धि हो या मराठी, गुजराती, पंजाबी की मधुर वाणी, सभी को रेडियो ने स्वर दिए और विस्तार एवं संरक्षण का रेशमी फलक भी",0,0,मराठी,मधुर
"हिन्दी के दर्शक अतुल के बारे में अधिक नहीं जानते होंगे, लेकिन मराठी से आये हुए अधिकतर कलाकार चाहे वह रीमा लागू हों, डॉ श्रीराम लागू हों, नाना पाटेकर, अमोल पालेकर, मधुर भण्डारकर या महेश मांजरेकर कोई भी हों… सामान्यतः नाटक और मंच की परम्परा के जरिये ही आते हैं इसलिये फ़िल्म निर्देशक का काम वैसे ही आसान हो जाता है",0,0,मराठी,मधुर
"पूर्वोत्तर की मिजो, नागा, त्रिपुरा, असम की क्षेत्रीय भाषायी समुद्धि हो या मराठी, गुजराती, पंजाबी की मधुर वाणी",0,0,मराठी,मधुर
">indu puri goswamiji ki tippani… मराठी गीत थाशब्द समझ में नही आये किन्तु गीत की मधुरता को महसूस कर रही थीउसकी कर्णप्रियता ने भाषा के बन्धनों से परे एक सुखद अनुभूति दीसंगीत किसी भाषा का मोहताज नहीशायद इसीलिए इसे ईश्वर के समकक्ष माना गया हैएक खूबसूरत गीत सुनने का अवसर दिया ,रिअली थेंक्सआपके ब्लॉग पर मेसेज नही हो पा रहा है",0,0,मराठी,मधुर
गझलकार: मराठी गजलें भी उर्दू की तरह मधुर होती है : प्रभाकर पुरंदरे,0,0,मराठी,मधुर
"इस राज्य की भाषा छत्तीसगढ़ी अपनी मधुरता व सरलता के लिए विश्व प्रसिद्ध है, जो मराठी तथा उड़िया भाषा से प्रभावित है",0,0,मराठी,मधुरता
"श्रीयुत् रघुनाथराव तेंडुलकर ने मराठी भाषा में श्रीसाईनाथ भजनमाला नामक एक पुस्तक लिखी है, जिसमें लगभग आठ सौ अभंग और पदों का समावेश तथा बाबा की लीलाओं का मधुर वर्णन है",0,0,मराठी,मधुर
"हिन्दी में बंगला का वैभव है, गुजराती का संजीवनी है, मराठी का चुहल हैं, कन्नड़ की मधुरता है और संस्कृत का अजय श्रोत हैं, प्रकृति ने इसका श्रृंगार किया है, उर्दू ने इसकी हाथों में मेहंदी लगायी हैं",0,0,मराठी,मधुरता
categories Select Category कथा (5) कविता (63) घुमक्कड़ी (1) बाप रे बाप (21) मधुर याद बचपन तेरी (2) मराठी (3) मुख पृष्ठ (2) लफ्ज़ों की दुनिया (8) लेख (9),0,0,मराठी,मधुर
आपने तेरह वर्ष की उम्र में मराठी व हिन्दी चलचित्रों में अभिनय और गायन के क्षेत्र में व्यवसायिक रूप से पदार्पण किया और पार्श्व गायिका के रूप में 1959 तक हिन्दी फिल्म महल के गीत 'आयेगा आने वाला' की मधुर गायकी से विश्व में अपनी लोकप्रियता की पराकाष्ठा को प्राप्त कर लिया,0,0,मराठी,मधुर
"हजारो गीत में अप्पन मधुर आवाज देबै बला किशोर दा हिंदी के अलावा बंगाली, मराठी, असमी, गुजराती, कन्नड़, भोजपुरी, मलयालम, उड़िया और उर्दू सहित केतनो भाषा में गाया था",0,0,मराठी,मधुर
"’ मधुर मराठी भाषा में लिखी गई किताब में राजेंद्र दर्डा ने बीच-बीच में हिंदी भाषा का रोचक तड़का लगाया है, जिसकी वजह से ‘माझी भिंत’ बेहद पठनीय हो गई है",0,0,मराठी,मधुर
दीनानाथ अपने सौंदर्य और मधुर आवाज से मराठी रंगमंच में लोकप्रियता के शिखर तक पहुचे,0,0,मराठी,मधुर
"हिन्दी के दर्शक अतुल के बारे में अधिक नहीं जानते होंगे, लेकिन मराठी से आये हुए अधिकतर कलाकार चाहे वह रीमा लागू हों, डॉ श्रीराम लागू हों, नाना पाटेकर, अमोल पालेकर, मधुर भण्डारकर या महेश मांजरेकर कोई भी हों… सामान्यतः नाटक और मंच की परम्परा के जरिये ही आते हैं इसलिये फ़िल्म निर्देशक का काम वैसे ही आसान हो जाता है",0,0,मराठी,मधुर
"जब तक फिल्में साइलेंट थीं, वो राष्ट्रीय फिल्म कहलाती थी, जिस समय ध्वनि आ गई, उसके बाद मराठी हिंदी, बंगाली तमिल तेलुगू का विभाजन आ गया, लेकिन जैसे ही पार्श्वगायन की विधि आई, मधुर संगीत बनने लगी, तो इसकी कोई जुबान नहीं रह गई",0,0,मराठी,मधुर
"मधुर कहते हैं कि उन्होंने दो तीन साल में ही ये सारी फ़िल्में देखी, मराठी, अंग्रेज़ी, हिंदी, बांग्ला सारी फ़िल्में वो देखते थे",0,0,मराठी,मधुर
बैठक की पूर्व संध्या पर मधुर गीतों से सजाया गया मराठी साहित्य सम्मेलन,0,0,मराठी,मधुर
">indu puri goswamiji ki tippani… मराठी गीत थाशब्द समझ में नही आये किन्तु गीत की मधुरता को महसूस कर रही थीउसकी कर्णप्रियता ने भाषा के बन्धनों से परे एक सुखद अनुभूति दीसंगीत किसी भाषा का मोहताज नहीशायद इसीलिए इसे ईश्वर के समकक्ष माना गया हैएक खूबसूरत गीत सुनने का अवसर दिया ,रिअली थेंक्सआपके ब्लॉग पर मेसेज नही हो पा रहा है",0,0,मराठी,मधुरता
वैसे गणेश जी की आरती तो सब जगह ही होती है लेकिन मराठी में गणेश आरती इतनी मधुर है कि जिसे मराठी नहीं समझ आती वो भी झूमे बगैर नहीं रह सकता,0,0,मराठी,मधुर
बैरामपुर में युवा कलाकारों ने उड़िया लोक कला पर आधारित बहुत ही मनमोहक रंगा-रंग कार्यक्रम प्रस्तुत किये,0,0,उड़िया,कला
"निर्माण काल‎: ‎१६२२	वास्तु कला‎: ‎हिन्दू उड़िया नाम‎: ‎लक्ष्मीनारायण मंदिर	स्थान‎: ‎नई दिल्ली, भारत Peeraram Bhakhar Jat Dabli",0,0,उड़िया,कला
सर्वश्रेष्ठ कला और संस्कृति फिल्म का पुरस्कार उड़िया गैर-फीचर फिल्म श्रीक्षेत्र रु सहिजाता को दिया जाएगा,0,0,उड़िया,कला
"अस्सी के दशक में, उड़िया सिनेमा के कलापूर्ण और सौन्दर्यपरक विषयों ने अपने आप को राष्ट्रीय और अंतर्राष्ट्रीय परिपेक्ष्य में ढाल लिया",0,0,उड़िया,कला
उन्होंने अपने अभिनय की शुरुआत एक उड़िया कला फिल्म स्कूल मास्टर से की,0,0,उड़िया,कला
"इसके अलावा इलायची को संस्कृत भाषा में स्थूला, बहुला व पृथ्वीका, उर्दू में इलायची कलान, उड़िया में बड़ा एलका, कन्नड़ में डोड्डाऐलक्की, गुजराती में एलचा व मोटी इलायची, तेलुगु में पेडडायेलाकी व अडावी एलक्के, बंगाली में बड़ो एलाची, मराठी में मोटे वेलदोड़े और नेपाली में अलैचि कहा जाता है",0,0,उड़िया,कला
"हर शुक्रवार को एक कलाकार का एक एपिसोड होगा और इतनी महामारी के जितने भी उड़िया थे, आराम करने के लिए इस्तेमाल करें, ये शो बन रहा है",0,0,उड़िया,कला
"फिर भी नहीं रहे शारीरिक संबंध', कोर्ट पहुंचा उड़िया कलाका�",0,0,उड़िया,कला
"इंटरनेशनल एप्रिशिएशन, ईरान की फिल्म टू, इनके अलावा हिंदी फिल्म परफेक्ट प्लान, कन्नड़ फिल्म गोपाला, कोंकणी फिल्म एनेमी, असमी फिल्म फिश इन ए बाउल, उड़िया फिल्म पहाड़ा रा लुहा, और फिल्म ब्लू माउंटेन, यारो समझा करो, बाल गणेश ३ अन्य फिल्मों के कलाकारों व तकनीशियनों पुरस्कार मिला",0,0,उड़िया,कला
"यह पहला मौका है, जब उड़िया के कलाकार नागपुरी फिल्म इंडस्ट्री में अभिनय कर रहे हैं",0,0,उड़िया,कला
"इनमें जिन कलाकारों और कला लेखकों ने हिस्सा लिया उनमें हिन्दी के आलोक पराड़कर, अमित कल्ला, सुनील कुमार, विनय कुमार, देव प्रकाश चौधरी, अवधेश अमन, अवधेश मिश्र समेत अंग्रेज़ी, असमिया, कन्नड़, तेलुगु, मराठी, राजस्थानी, उड़िया, गुजराती, असमिया, बंगाली जैसी भाषाओं से जुड़े कला लेखक शामिल थे",0,0,उड़िया,कला
"उन्होंने बताया कि सम्मेलन में हिंदी के साथ साथ उर्दू, राजस्थानी, पंजाबी, गुजराती, मराठी, तेलुगू, कन्नड़, मलयालम, उड़िया व बांग्ला के महत्वपूर्ण कवि लेखक तथा रंगमंच और सिनेमा कलाकारों के भाग लेने की उम्मीद है",0,0,उड़िया,कला
"अमेरिका के विभिन्न हिस्सों में बंगाली, तेलुगु, तमिल और उड़िया समुदायों ने पिछले दिनों अन्तरराष्ट्रीय सम्मेलन और रंगारंग कार्यक्रमों में संगीत, नृत्य और कला के माध्यम से अपनी सांस्कृतिक धरोहर का मनोहारी प्रस्तुतिकरण किया",0,0,उड़िया,कला
"उपन्यास में मौखिक परंपरा का आयाम अनुवाद के सबसे अंतिम संस्करण में प्रकट होता है, लेकिन उड़िया लोक प्रदर्शनपरक कलारूपों के साथ ‘पाल-गायन’ के संवंध का ख़याल मेरे मन में बाद में पैदा हुआ",0,0,उड़िया,कला
"उन्होंने बताया कि पूर्वी क्षेत्र सांस्कृतिक केंद्र कोलकाता एवं कलाभवन नाट्य विभाग के सहयोग से आयोजित इस चार दिवसीय नाट्योत्सव में उड़िया, आसामी, बंग्ला एवं हिंदी भाषाओं में देश के कलाकारों के ने जो प्रस्तुति दी उसे पूर्णियावासियों ने काफी पसंद किया और सराहा",0,0,उड़िया,कला
उड़िया कलाकारों ने माँ के वात्सल्य रूप को वाद्य यंत्रों के संगीत से बखूबी भोपाल हाट के मुक्ताकाश पर उतारा,0,0,उड़िया,कला
"नीति में एक तरफ शास्त्रीय भाषाओं तमिल, संस्कृत, कन्नड़, तेलुगु, मलयालम एवं उड़िया से जुड़े संस्थाओं के अकादमिक महत्त्व के देखते हुए उनको विभिन्न विश्वविद्यालयों से जोड़ने का सुझाव है, तो पालि, प्राकृत एवं फारसी भाषाओं के लिए नए संस्थान बनाने पर भी जोर दिया गया है, ताकि देश के कला, इतिहास एवं परंपरा आदि पर बेहतर शिक्षण एवं शोध हो सके",0,0,उड़िया,कला
छत्तीसगढ राज्य पिछड़ा वर्ग विकास संगठन ने उड़ीसा के सिने कलाकर जो छत्तीसगढ़ में उड़िया फिल्म तेरे नाम के शूटिंग में आये हुये है उन्का सम्मान करने का निश्चय कीया है,0,0,उड़िया,कला
"उड़िया लेखिका प्रतिभा रे, गुजरात से लेखक स्वामी सच्चिदानंद और संपूर्णानंद संस्कृत विश्वविद्यालय के पूर्व कुलपति वशिष्ठ त्रिपाठी और कला क्षेत्र से राशिद खान का नाम भी पद्म भूषण में शामिल है",0,0,उड़िया,कला
उड़िया फिल्मों में अपनी पहचान बना चुकी दीपिका बतौर अभिनेत्री भोजपुरी में पहली फिल्म कर रही हैं और भोजपुरी फिल्म की शूटिंग में काफी उत्साह से काम कर रही हैं निर्माता-निर्देशक सभी कलाकारों कि कठिन मेहनत और लगन को देखते हुए फिल्म का भोजपुरी फिल्म इंडस्ट्री में अपनी पहचान बनाना तय मान रहे हैं l,0,0,उड़िया,कला
"डीडी फ्री डिश चैनल्स हटाए जाने के फ़ौरन बाद 11 नए चैनल्स शामिल किये गये हैं| इसमें एनडीटीवी इंडिया, जिंग, आज तक तेज, फ़क्त मराठी, टीटीवी, इंडिया फैशन टीवी, रिपब्लिक भारत, सूर्य समाचार, समेत 11 चैनल्स शामिल किये गये हैं| हालांकि सोशल मीडिया पर लोगों द्वारा अभी भी पुराने चैनल्स को वापस लाये जाने के लिए शिकायत की जा रही हैं|",0,0,मराठी,तेज
"कन्नड़ भाषी होते हुए भी गहन चिंतक विद्यासागरजी ने प्राकृत, अपभ्रंश, संस्कृत, हिंदी, मराठी, बंगला और अँग्रेजी में लेखन किया है",0,0,मराठी,गहन
खतरों के खिलाड़ी के होस्ट और डायरेक्टर रोहित शेट्टी कौन नहीं जानता यह एक मात्र ऐसे डायरेक्टर है जिन्हें हर कोई बखूबी से जानता है | रोहित ने दिया तेजस्वी को अपनी फ़िल्म में मौका और कहा की वह उनकी मराठी फ़िल्म में करेंगी फीमेल का लीड रोल |,0,0,मराठी,तेज
फिल्म मराठी क्राइम ड्रामा का एक रूपांतरण है मूली पैटर्न जिसे 2018 में रिलीज़ किया गया था और इसकी गहन कहानी के लिए इसे बहुत सराहना मिली,0,0,मराठी,गहन
काम के मोर्चे पर तेजश्री विभिन्न हिंदी मराठी और अंग्रेजी नाटकों और वह लोकप्रिय बॉलीवुड अभिनेताओं के साथ काम किया है जहां वेब श्रृंखला में दिखाई दिया है वह उसे जलते कृति के लिए जाना जाता है इसके अलावा तेजश्री ने कई मराठी टीवी शृंखला कर ली है जैसे कि होनर जल्द ही मुझे क्या घरची प्रेम,0,0,मराठी,तेज
"इसके अलावा तेजस्वी ‘इंतजार सुन जरा’, ‘ए मेरे दिल कलाकार’, ‘फकीरा’, ‘मेरा पहला प्यार’ और ‘दुआ है’ जैसे म्यूजिक वीडियो एवं मराठी फिल्म School, College Ani Life में नजर आ चुकी हैं",0,0,मराठी,तेज
बढ़ता हुआ समझदार 12 तेज मराठी (मराठी),0,0,मराठी,तेज
"तेज ऐप खासतौर पर भारत के लिए बनाया गया है, तो इसमें अंग्रेजी के अलावा हिंदी, मराठी, गुजराती, बंगाली, तमिल, कन्नड़ और तेलुगू भाषा भी शामिल होंगी",0,0,मराठी,तेज
"बंगाल, मराठी, गुजराती, कन्नड़, तेलुगू, मलयालम के साथ साथ फ्रेंच, जर्मनी, अंग्रेजी, रूसी आदि भाषाओं की श्रेष्ठतम नाट्य कृतियों के अनुवाद तीव्र गति के साथ शुरू हुए जिससे दूसरी भाषाओं की नाटक कृतियां और शैलियां हिंदी नाटक और रंगमंच पर आई",0,0,मराठी,तीव्र
अब ताई का टिकट संकट में आया तो कांग्रेस नेताओं ने मराठी वर्ग को टिकट देने को लेकर अपनी कोशिश तेज कर दी है,0,0,मराठी,तेज
हाल ही में मराठी और गैर मराठी मानुष के बीच के भेद पर सियासत तेज होती दिख रही है,0,0,मराठी,तेज
"लेखिका का कथन है- ""अम्बेडकर के गहन प्रभाव के परिणामस्वरूप मराठी में दलित लेखन का आरंभ हुआ",0,0,मराठी,गहन
"महाराष्ट्र ऐंटी करप्शन ब्युरो का बोर्ड अब जल्द ही मराठी में लिखा जाएगा , मराठी भाषा को महाराष्ट्र के हर विभाग में लागू करने के लिए राज्य सरकार की कोशिशें तेज , महाराष्ट्र के कई विभाग को भाषा विभाग ने हिदायत दी की वह मराठी भाषा का ही उपयोग करें",0,0,मराठी,तेज
"इस सबके बावजूद कि अपने युवावस्था काल में सावरकर ने ब्रिटिश विरोधी उग्र आंदोलन में हिस्सा लिया था, और यह तब भी जारी रहा जब वे क़ानून की पढाई के लिए इंग्लैंड गए और यहाँ तक कि इस उद्देश्य के लिए किताबें और निबंध लिखे- जिसमें से एक में प्रसिद्ध मराठी शीर्षक के साथ, 1857 का भारतीय स्वतंत्रता संग्राम शामिल है, जिसमें इस युद्ध के दौरान हिन्दू मुस्लिम एकता का गौरवपूर्ण बखान है",0,0,मराठी,उग्र
"तीव्र मेघा व संज्ञेय मानस के धनी ठेंगड़ी जी ने अपने जीवन काल में 26 हिंदी, 12 अंग्रेजी और 2 मराठी किताबें लिखी",0,0,मराठी,तीव्र
"देश भर से संस्कृत, उर्दू, अंग्रेजी, तमिल, तेलुगु, कन्नड़, गुजराती, मराठी, राजस्थानी, सिंधी, पंजाबी, डोगरी, कश्मीरी, नेपाली और हिन्दी के एक से एक तेजस्वी कवि आए",0,0,मराठी,तेज
"इसलिए घर पर ही संस्‍कृत, हिन्‍दी, मराठी, अंग्रेजी तथा बंग्ला भाषा का गहन अध्‍ययन किया",0,0,मराठी,गहन
"मराठी संरचना से प्रभावित लम्बे वाक्यों ने उनकी कविता को आम पाठक के लिए कठिन बनाया लेकिन उनमें भावनात्मक और विचारात्मक ऊर्जा अटूट थी, जैसे कोई नैसर्गिक अंत:स्रोत हो जो कभी चुकता ही नहीं बल्कि लगातार अधिकाधिक वेग और तीव्रता के साथ उमड़ता चला आता है",0,0,मराठी,तीव्रता
"1910 से 1936 के बीच में पंडित जी ने इस एकत्रित अनमोल खजाने को गहन अध्ययन,समीक्षा और शोध के पश्चात संस्कृत, मराठी,हिंदी और अंग्रेज़ी में प्रकाशित करना शुरू किया",0,0,मराठी,गहन
"--अंबिकापुर ज्‍वेलर ने मराठी बोलने से किया इंकार, नाराज लेखिका शोभा देशपांडे ने 20 घंटे तक दिया दुकान के बाहर धरना--अंबिकापुर इटावा: जीजा तेजप्रताप यादव ने तेजस्वी को दी बर्थडे की बधाई, बोले- साले साहब हर हाल में बनेंगे बिहार के CM--अंबिकापुर Bihar Elections : पहले चुनाव में हिंदुत्व के एजेंडे पर थे मैदान में थे 03 दल, क्या हुआ उनका--अंबिकापुर",0,0,मराठी,तेज
87 की स्ट्राइक रेट से अपनी 57 रनों की विस्फोटक पारी के दौरान 6 चौके और 3 छक्के लगाए और अंग्रेज़ गेंदबाज़ों के नाक में दम कर दिया,0,0,अंग्रेज़,नाक
"इन बातों की अंग्रेज़ी कैसे बोलें - उसने फ़ोन काट दिया, चक्कर काटने पड़ रहे हैं, सब के बीच नाक कट गयी, पेट काट कर तुम्हे पढ़ाया है, उंगली ना कट जाए, बिल्ली रास्ता काट गयी, लाइन मत काटो, मेरा वक़्त नहीं कटता, पतंग कट गयी - काटने से जुड़े अलग अलग अंग्रेज़ी के शब्द सीखें | English Speaking Course in Hindi",0,0,अंग्रेज़,नाक
"इन बातों की अंग्रेज़ी कैसे बोलें - उसने फ़ोन काट दिया, चक्कर काटने पड़ रहे हैं, सब के बीच नाक कट गयी, पेट काट कर तुम्हे पढ़ाया है, उंगली ना कट जाए, बिल्ली रास्ता काट गयी, लाइन मत काटो, मेरा वक़्त नहीं कटता, पतंग कट गयी - काटने से जुड़े अलग अलग अंग्रेज़ी के शब्द सीखें | English Speaking Course in Hindi",0,0,अंग्रेज़,नाक
"चेहरे के टी-ज़ोन यानी नाक और माथे वाला हिस्से, जो अंग्रेज़ी के अक्षर ‘T’ की तरह दिखाई देता है, पर यदि छोटे-छोटे काले रंग के दाग़ (ब्लैकहेड्स) नज़र आ रहे हैं और वे आपके लुक को बुरा दिखा रहे हैं तो बिल्कुल परेशान न होइए",0,0,अंग्रेज़ी,नाक
जी हाँ दोस्तो आज हम बात करने वाले है हमारे देश के स्वतंत्रता सेनानी सुभाषचंद्र बोस जी के बारे में जिन्होंने अंग्रेज़ सरकार के नाक में दम कर रखा था,0,0,अंग्रेज़,नाक
11 बरस में इन्होंने ‘आज़ाद’ नाम से बागियों की एक फौज बना ली जो अंग्रेज़ों की नाक में दम किए हुए है,0,0,अंग्रेज़,नाक
इसलिए उन्होंने क्रांतिकारी बनने का फैसला किया और बतौर एक पत्रकार अंग्रेज़ों की नाक में दम करना शुरू कर दिया,0,0,अंग्रेज़,नाक
आपने गौर किया होगा कि हमारी नाक के बिल्कुल नीचे से होते हुए जो दो लक़ीर होंठो तक जाकर नाली जैसी बनी होती है उसे अंग्रेज़ी में ‘Philtrum’ कहते है,0,0,अंग्रेज़,नाक
"लेकिन अंग्रेज़ों ने उस आदमी की मूर्ति लगाई जो उन लोगों में से एक था, जिसने 33 साल ब्रिटिश शासन की नाक में दम कर रखा था",0,0,अंग्रेज़,नाक
राव तुलाराम और उनके भाई के नेतृत्व में रेवाड़ी की सेना ने अंग्रेज़ी हुक़ूमत की नाक में दम कर दिया और रेवाड़ी व उसके आस-पास के कई इलाकों पर कब्ज़ा कर लिया,0,0,अंग्रेज़ी,नाक
आपकी नाक के बिल्कुल नीचे होंठो पर जो दो लकीरों की नाली सी बनी हुई है उसे अंग्रेज़ी में ‘Philtrum’ कहते है,0,0,अंग्रेज़,नाक
आपने गौर किया होगा कि हमारी नाक के बिल्कुल नीचे से होते हुए जो दो लक़ीर होंठो तक जाकर नाली जैसी बनी होती है उसे अंग्रेज़ी में ‘Philtrum’ कहते है,0,0,अंग्रेज़,नाक
उत्तर - वज़ीर अली ने कई बरसों से अंग्रेज़ों की आँख में धूल झोंककर उनकी नाक में दम कर रखा था,0,0,अंग्रेज़,नाक
"चिपके हुए गाल, चिपकी हुई नाक, गठीला शरीर और मेहनत की चमक आँखों में लिये मुस्कुराते हुए चेहरों के साथ कुछ लोगों ने अंग्रेज़ी भाषा में मेरा स्वागत किया और मैंने भी उसी अंदाज़ में उत्तर दिया",0,0,अंग्रेज़ी,नाक
"कुल 24 घंटे, 35 मिनट चले इस मैच में 18 घंटे, 45 मिनट तक वीनू मैदान में रह कर बेहद मजबूत अंग्रेज़ों की नाक में दम करते रहे",0,0,अंग्रेज़,नाक
इस सेना अंग्रेज़ों की नाक में दम कर रखा था,0,0,अंग्रेज़,नाक
"दरअसल मंगलवार को भीलवाड़ा आबकारी विभाग ने चितौड़गढ़ राष्ट्रीय राज मार्ग (nation highway rajasthan ) पर नाकेबंदी तोड़ कर भागते एक कंटेनर को पकड़ा है, जिसमें एक करोड़ रुपए की 1325 हरियाणा निर्मित महंगी अंग्रेज़ी शराब ले जाने का खुलासा हुआ है",0,0,अंग्रेज़,नाक
"इस संदर्भ के माध्यम से लेखक ने व्यंग्य करते हुए सत्ता एवं सत्ता से जुड़े सभी लोगों की मानसिकता को प्रदर्शित किया है , जो अंग्रेज़ी हुकूमत को कायम रखने के लिए भारतीय नेताओं की नाक काटने को तैयार हो जाते हैं",0,0,अंग्रेज़,नाक
"इन बातों की अंग्रेज़ी कैसे बोलें - उसने फ़ोन काट दिया, चक्कर काटने पड़ रहे हैं, सब के बीच नाक कट गयी, पेट काट कर तुम्हे पढ़ाया है, उंगली ना कट जाए, बिल्ली रास्ता काट गयी, लाइन मत काटो, मेरा वक़्त नहीं कटता, पतंग कट गयी - काटने से जुड़े अलग अलग अंग्रेज़ी के शब्द सीखें | English Speaking Course in Hindi",0,0,अंग्रेज़ी,नाक
यह नाक लचकीला और ज़रा लटका हुआ होता है और अंग्रेज़ी में इसे लातिनी भाषा के 'प्रोबोसिस' (probosis) शब्द से बुलाया जाता है,0,0,अंग्रेज़ी,नाक
"कैटलन भाषा इंडो-यूरोपीय भाषा परिवार के रोमांस भाषा समूह के ओसीटान-रोमांस उपसमूह का हिस्सा है, और इसकी शब्दावली के अनुसार, इतालवी भाषा के साथ, और फिर केवल स्पेनिश और पुर्तगाली भाषाओं के साथ, सिल्वर भाषा के साथ निकटतम संबंध है",0,0,पुर्तगाली,रोमांस
पुर्तगाली रोमांस वास्तुकला का इतिहास | HiSoUR कला संस्कृति का इतिहास,0,0,पुर्तगाली,रोमांस
रोमांस प्रेम संबंधों में मौजूद पुर्तगाली परिवारों की परवाह किए बिना परिवार की वरिष्ठता और जीवन साथी की उम्र है,0,0,पुर्तगाली,रोमांस
"देशी वक्ताओं की संख्या से पांच सबसे व्यापक रूप से बोली जाने वाली रोमांस भाषाएं स्पेनिश (470 मिलियन), पुर्तगाली (250 मिलियन), फ्रेंच (150 मिलियन), इतालवी (9 0 मिलियन), और रोमानियाई (25 मिलियन) हैं",0,0,पुर्तगाली,रोमांस
"इतालवी सीखना किसी अन्य रोमांस भाषा को बना देगा, जिसमें स्पेनिश, फ्रेंच, पुर्तगाली और रोमानियाई शामिल हैं, और अधिक सीखने योग्य और सीखने में आसान है",0,0,पुर्तगाली,रोमांस
अपने रेस्तरां में परोसा जाने वाला स्वादिष्ट और प्रचुर बुफे नाश्ता पुर्तगाली शैली के व्यंजनों के साथ एक रोमांटिक वातावरण में परोसा जाता है,0,0,पुर्तगाली,रोमांटिक
बात करने के लिए पुर्तगाली जानें: भाषा बहुत अर्थपूर्ण और रोमांटिक माना जाता है और स्पेनिश और फ्रेंच के लिए इसी तरह के कई शब्द है,0,0,पुर्तगाली,रोमांटिक
"लैटिन अमेरिका पश्चिमी गोलार्ध में देशों और निर्भरताओं का एक समूह है जहां स्पेनिश, फ्रेंच और पुर्तगाली जैसे रोमांस भाषाएं बोली जाती हैं; यह इबेरो-अमेरिका या हिस्पैनिक अमेरिका की शर्तों से व्यापक है",0,0,पुर्तगाली,रोमांस
"जबकि पुर्तगाली और फ्रांसीसी जैसी रोमांस भाषाओं को उनके सौंदर्यवर्धक शब्दों और वाक्यांशों के लिए सभी महिमा मिल सकती है, वहीं उनकी सुंदरता के लिए बहुत कुछ कहा जा सकता है अंग्रेजी भाषा , भी",0,0,पुर्तगाली,रोमांस
बात करने के लिए पुर्तगाली जानें: भाषा बहुत अर्थपूर्ण और रोमांटिक माना जाता है और स्पेनिश और फ्रेंच के लिए इसी तरह के कई शब्द है,0,0,पुर्तगाली,रोमांटिक
"इस भाषा से बड़ी संख्या में यूरोपीय भाषाओं को रोमांस भाषाओं के रूप में जाना जाता है: पुर्तगाली, स्पेनिश, फ्रेंच, इतालवी, रोमानियाई, गैलिशियन्, कैटलन, एस्टर्लोनिस, गिफ्ट, वाल्लून, सिल्वर, रोमनस्क और डेलमेटियन",0,0,पुर्तगाली,रोमांस
