sentence,generalizing,promoting,identity,attribute
অপরিচিত একটা মানুষের সাথে বলার মতোও কিছু নেই আবার হুট করে চলে যাওয়াও অভদ্রতা হবে,0,0,মানুষ,অভদ্রতা
"আল্লাহ যা আদেশ করেছেন তা মানতে না পারলে আপনি মানুষের কাছে যতোই ভদ্র হোন না কেন, বাস্তবে আপনি অভদ্র",0,0,মানুষের,অভদ্র
"‘উত্তরাধুনিক মূ্ল্যবোধ’ এর বদহজমজাত অভদ্রতা, অবিনয়, ব্যক্তি আক্রমণ, অশ্রদ্ধাবোধ, মাতবুরেপনা, নিয়ন্ত্রণপ্রিয়তা যেখানে যুগের বিচারে চৌকশ আর চোখা ব্যক্তিত্বের পরিচায়ক, সেখানে দাঁড়িয়ে কবি শঙ্খ ঘোষকে আবারও একজন ‘ভদ্র সজ্জন’ মানুষই বললাম, কিছুটা ভয়ে ভয়ে",0,0,মানুষ,অভদ্র
"ভাগ্যবান মানুষ এ আটকা পড়ে গর্ত, যারা ঝটিতি অভদ্র বেশ্যা থেকে দূরে তার পা গ্রহণ, তিনি হার্ড কর্মীদের বলা হয় এবং এটি পাখি অঙ্কুর শান্ত হবে যখন তিনি পূর্ণ গলা এটা শেষ যে বিনামূল্যে প্রস্তাব সেলাই করা প্রদান",0,0,মানুষ,অভদ্র
"তেমনি, আপনি যদি মানুষের সাথে অভদ্র হন তবে বাচ্চারা অনুসরণ করবে",0,0,মানুষ,অভদ্র
"অমিত শাহকে উদ্দেশ্য করে তিনি বলেছেন, বাংলার মানুষ এই অভদ্রতাকে ঘৃণা করে",1,0,মানুষ,অভদ্র
"ভিলেন মার্কা অভদ্র একজন অফিসার আছে ,সবসময় মানুষের পিছনে একটা পিন বিধিয়ে দেবার পায়তারা চলে অবিরাম",0,0,মানুষ,অভদ্র
বরং অনেক সময় দেখা যাচ্ছে অফলাইনের সভ্য মানুষটিই অনলাইনে এসে অভদ্র আচরণ করছে,0,0,মানুষ,অভদ্র আচরণ
সারাক্ষণ মানুষের সাথে অভদ্রতা করে বেড়ায়,0,0,মানুষের,অভদ্র
"আমাদের প্রগতিশীল বলেন, ধর্মশীল বলেন, ভদ্র বলেন, অভদ্র বলেন, শিক্ষিত বলেন, মূর্খ বলেন বেশির ভাগই মানুষকেই আমরা পশুর যৌনতাতেই আটকে থাকতে দেখি",0,0,মানুষ,অভদ্র
"বাক স্বাধীনতার ক্ষেত্রে দুটি মানুষের ভিন্ন মত থাকতে পারে, তহে সেই মতামত অভদ্রভাবে প্রকাশ করার জরুরি নয়",0,0,মানুষ,অভদ্রভাবে
"উল্টোপাল্টা বক্তব্য, নির্দেশ, বিতর্কিত কাজকর্ম, অশালীন ও অভদ্র আচরণের কারণে যুক্তরাষ্ট্রর বহু মানুষ ট্রাম্পকে ওই দেশের প্রেসিডেন্টের যোগ্য মনে করেন না",0,0,মানুষ,অভদ্র
মেয়ে নবযুবতী সঙ্গে খুব অভদ্র সেক্স ছিল এবং চাকা তার মুখের মিষ্টি হালকা বাদামী বীজ খোলা মানুষের শুক্রাণু সব ভাষা ঢেলে,0,0,মানুষ,অভদ্র
"পার্টি বহির্ভূত কিছু কাজ কিছু নেতা করে দলকে বিপদের মুখে ঠেলে দিয়েছে (এক), মিডিয়া হাইজ্যাক করে মানুষকে ক্রমাগত বিভ্রান্ত করেছে (দুই) এবং অভদ্রতা করে ভদ্রতাকে হারানোর পাল্টা প্রকাশ করতে পারেনি ভদ্র সিপিএম (তিন)",0,0,মানুষ,অভদ্র
"অপরিচিত কাউকে ‘তুমি’ বলাটা যে অভদ্রতা, মানুষ কি এটাও ভুলে গেছে",0,0,মানুষ,অভদ্র
"সবচেয়ে মজাদার বিষয় হল দক্ষতা এবং ব্যক্তিগত তথ্যের জায়গায় লেখা রয়েছে, কুঁড়ে, সব বিষয়ে দেরি করা স্বভাব, এড়িয়ে যাওয়া, অভদ্র, সকালে উঠতে পারে না, মানুষকে ঘৃণা করে ইত্যাদি ইত্যাদি",0,0,মানুষ,অভদ্র
মানুষের অভদ্র এবং নিষ্ঠুর,0,0,মানুষ,অভদ্র
অভদ্র মানুষকে শিখাতে যেমন অভদ্র আচরণ দরকার হয়,0,0,মানুষ,অভদ্র
"বাক স্বাধীনতার ক্ষেত্রে দুটি মানুষের ভিন্ন মত থাকতে পারে, তহে সেই মতামত অভদ্রভাবে প্রকাশ করার জরুরি নয়",0,0,মানুষের,অভদ্রভাবে
একদিন পূর্বেই ছাত্ররা শিলচর শহরের মিজোরাম হাউসের নিকট মিজোরামের মুখ্যমন্ত্রীর কুশপুত্তলিকা দাহ করে মিজোরাম সরকারকে তীব্র ভাষায় হুশিয়ারি দিয়েছিলেন,0,0,মিজো,ভাষায়
স্টেজে অর্কেস্টার সাথে একটি বাচ্চা মেয়ে মিজো ভাষায় উদ্‌বোধনী সঙ্গীত গাইছে,0,0,মিজো,ভাষায়
"আবার তামিলনাড়ুতে তামিল ভাষা, কর্ণাটকে কন্নড়, গুজরাটে গুজরাটি, কেরালায় মালায়লম, অন্ধ্র প্রদেশে তেলেগু, মহারাষ্ট্রে মারাঠি, আসামে অসমিয়া, মণিপুরে মণিপুরী, মিজোরামে মিজো, মেঘালয়ে খাসি ও গাড়ো ভাষার প্রচলন বেশি",0,0,মিজো,ভাষার
"পার্বত্য চট্টগ্রামের অর্থনীতির বিপন্নতার কথা বলে, পূর্ববঙ্গের সাথে ভৌগলিক নৈকট্য আর পশ্চিমবঙ্গের সাথে দূরত্ব থাকার অজুহাত তুলে ধরে ধর্ম, সংস্কৃতি, ভাষাসহ অভিন্ন ভৌগলিক সীমানা থাকা সত্ত্বেও পার্বত্য চট্টগ্রামকে ত্রিপুরা, মিজোরাম তথা ভারতের অন্তর্ভুক্ত না করে পূর্ব পাকিস্তানের সাথে জুড়ে দেওয়া হয়েছিল",0,0,মিজো,ভাষাসহ
"মিজোরাম ও ত্রিপুরায়ও গারোদের আচিক ভাষায়, মিয়ানমারে মারমা ভাষায় উচ্চশিক্ষার ব্যবস্থা রয়েছে; কিন্তু '৪৭ সালের আগে পার্বত্য অঞ্চলে চাকমাদের বিদ্যালয় থাকলেও পাকিস্তান প্রতিষ্ঠার পর সরকার সেগুলো বন্ধ করে দেয়",0,0,মিজো,ভাষায়
"মিজো ভাষায় “মুয়ালজাভাটা” শব্দের অর্থ হলো সেই ব্যক্তি, যিনি কিনা একদিনে জঙ্গলের একশটি রেঞ্জ কেটে সাফ করতে পারেন",0,0,মিজো,ভাষায়
এই ব্লুমিয়াটি (Blumea Lanceolaria) মিজোরাম অঞ্চলে জন্মায় ও আঞ্চলিক ভাষায় “তেরাপাইব্বি” নামে পরিচিত,0,0,মিজো,ভাষায়
মিজো ভাষার বিভিন্ন উপভাষাতে ৭ লক্ষেরও বেশি লোক কথা বলে,0,0,মিজো,ভাষার
"মণিদা জানায়, মিজো ভাষায় জলের সাথে তাদের তুই তোকারির আত্মীয়তা",0,0,মিজো,ভাষায়
মিজো ভাষায়,0,0,মিজো,ভাষায়
"চীনা, প্রাচীন বর্মী এবং মিজো ভাষার সঙ্গে এ ভাষার যথেষ্ট মিল রয়েছে",0,0,মিজো,ভাষার
এই স্কুলে পাঠ্যবই হিসেবে মিজোরাম থেকে আনা মিজো/লুসাই ভাষার পাঠ্যবই ব্যবহৃত হত,0,0,মিজো,ভাষার
মিজোরামের এই মিজো ভাষায় কলেজ ইউনিভার্সিটিতে পড়ানো হয়,0,0,মিজো,ভাষায়
মিজো ভাষায় তুই মানে জল,0,0,মিজো,ভাষায়
আর হোটেলকে স্থানীয় মিজো ভাষায় বলে ডাওয়ার,0,0,মিজো,ভাষায়
"এর মধ্যে উল্লেখযোগ্য তেলেগু ভাষার আন্দোলন, গোয়া-তে কোঙ্কণী ভাষা আন্দোলন, কর্ণাটকের কান্নাড়া ভাষা আন্দোলন, পাঞ্জাবী সুবা আন্দোলন নামে পরিচিত পাঞ্জাবী ভাষার আন্দোলন, উড়িষ্যার ওড়িয়া ভাষা আন্দোলন, বিষ্ণুপ্রিয়া মনিপুরী ভাষা আন্দোলন, এছাড়াও মিজো, খাসিয়া, নাগা, মনিপুরী, ত্রিপুরা প্রভৃতি ভাষাভিত্তিক পৃথক রাজ্যের জন্য বিভিন্ন আন্দোলন",0,0,মিজো,ভাষার
"দ্য হিন্দু বলছে, ভারতে ঢুকে পড়া মিয়ানমারের এই নাগরিকরা বৌদ্ধ এবং খ্রিস্টান ধর্মের অনুসারী; যারা দক্ষিণ মিজোরামের বাসিন্দাদের মতোই আদিবাসি ভাষায় কথা বলেন",0,0,মিজো,ভাষায়
"ইংরেজি ভাষাও অনেক প্রদেশের সরকারি ভাষার স্বীকৃতিপ্রাপ্ত, যেমন অরুণাচল প্রদেশ, মিজোরাম, নাগাল্যান্ড, সিকিম, আন্দামান ও নিকোবর দ্বীপপুঞ্জ, চণ্ডীগড়",1,1,মিজো,ভাষার
"বাংলাদেশী‎ ০৯:৩৭ +৩,২০২‎ ‎2a03:2880:10ff::face:b00c আলোচনা‎ →‎ভাষাসমূহ: বাংলা ভাষা ছাড়াও বাংলাদেশে চাটগাঁইয়া, সিলেটি ভাষা (যদি সতন্ত্র ভাষা ধরা হয়), চাকমা ভাষা, মারমা, আরাকানী (রাখাইন) ভাষা, বর্মী ভাষা, ওড়াওঁ, ককবরক ভাষা (ত্রিপুরাদের ভাষা), মৈতৈ ভাষা, বিহারি, হাজং, ম্রো, বিষ্ণুপ্রিয়া, কোল, তঞ্চৈঙ্গা, খাসি, কুরুক্স, রোহিঙ্গা, মিজো, আটং, পাংখো ইত্যাদি ভাষা প্রচলিত",0,0,মিজো,ভাষাসমূহ
"দ্য হিন্দু বলছে, ভারতে ঢুকে পড়া মিয়ানমারের এই নাগরিকরা বৌদ্ধ এবং খ্রিস্টান ধর্মের অনুসারী; যারা দক্ষিণ মিজোরামের বাসিন্দাদের মতোই আদিবাসী ভাষায় কথা বলেন",0,0,মিজো,ভাষায়
"যে রাশিয়ার সঙ্গে তাদের সম্পর্ক ছিল কৌশলগত বন্ধুত্বের, এখন তা শীতলতম স্তরে অবস্থান করছে",0,0,রাশিয়ার,শীতলতম
তবে এ পর্যন্ত বিশ্বের শীতলতম তাপমাত্রা রেকর্ড হয়েছে রাশিয়ার ভস্তককে -৮৯,0,0,রাশিয়ার,শীতলতম
এটি রাশিয়ার শীতলতম অঞ্চল,0,0,রাশিয়ার,শীতলতম
"এ পর্যন্ত বিশ্বের শীতলতম তাপমাত্রা রেকর্ড হয়েছে যেখানে, সেই রাশিয়ার ভস্তককে (-৮৯",0,0,রাশিয়ার,শীতলতম
"রাশিয়ার ওইমিয়াকন বিশ্বের শীতলতম গ্রাম৷ মঙ্গলবার সেখানে তাপমাত্রা হিমাঙ্কের নীচে তো বটেই, নেমে গেছে মাইনাস ৬৭ ডিগ্রি সেলসিয়াসে৷ উত্তর-পূর্ব রাশিয়ায় সাইবেরিয়া অঞ্চলের এই গ্রামটির বর্তমান অবস্থা নিয়ে ছবিঘর৷",0,0,রাশিয়ার,শীতলতম
রাশিয়ার পূর্ব সাইবেরিয়ার ওইমিয়াকন হচ্ছে পৃথিবীর শীতলতম জায়গা যেখানে মানুষের বসতি আছে,0,0,রাশিয়ার,শীতলতম
"মানুষের বসবাস রয়েছে, বিশ্বের এমন শীতলতম স্থানগুলোর মধ্যে উল্লেখযোগ্য একটি রাশিয়ার শাখা অঞ্চলের ওয়াইমায়াকনস্কি জেলার ওয়াইমায়াকন গ্রাম",0,0,রাশিয়ার,শীতলতম
রাশিয়ার ওইমিয়াকন বিশ্বের শীতলতম জায়গা হিসাবে স্বীকৃতি পেয়েছে,0,0,রাশিয়ার,শীতলতম
রাশিয়ার শীতলতম স্থান সাখা প্রজাতন্ত্রে দাবানল পরিস্থিতি রীতিমতো ভয়াবহ,0,0,রাশিয়ার,শীতলতম
"সাম্প্রতিক সমীক্ষা বলছে, উষ্ণায়ন এতটা থাবা বসিয়েছে যে উত্তর মেরুর শীতলতম শহর, রাশিয়ার ভেরখোয়ানস্ক পুড়ছে দাবদাহে",0,0,রাশিয়ার,শীতলতম
"২৩ জুন, ২০২০ জানা গেল যে, রাশিয়ার মস্কো থেকে প্রায় ৪ হাজার ৮০০ কিলোমিটার দূরে অবস্থিত উত্তর মেরুবৃত্তের অন্যতম শীতলতম এলাকা ভেরখোয়ানস্ক শহরের সর্বোচ্চ তাপমাত্রা ছিল ৩৮ ডিগ্রি সেলসিয়াস",0,0,রাশিয়ার,শীতলতম
"দেশটির পররাষ্ট্রমন্ত্রী জেবিংনিউ রাউ যুক্তরাষ্ট্র এবং ইউরোপে নিরাপত্তা ও সহযোগিতা বিষয়ক সংস্থার (ওএসসিই) ৫৭ জন সদস্যদের উদ্দেশ্যে রাশিয়ার নাম উল্লেখ না করে বলেন, ইউক্রেন, জর্জিয়া, আর্মেনিয়া এবং মলদোভার সঙ্গে সরাসরি বা শীতলভাবে রাশিয়ার সঙ্গে সংঘাতে যুক্ত",0,0,রাশিয়ার,শীতলভাবে
"দেশটির পররাষ্ট্রমন্ত্রী জেবিংনিউ রাউ বলেন, ইউক্রেন, জর্জিয়া, আর্মেনিয়া এবং মলদোভার সঙ্গে সরাসরি বা শীতলভাবে রাশিয়ার সঙ্গে সংঘাতে যুক্ত",0,0,রাশিয়ার,শীতলভাবে
পৃথিবীর শীতলতম অঞ্চল সাইবেরিয়ার চির তুষার আবৃত কোনো একটি এলাকা থেকে সংগৃহীত বীজ থেকে রাশিয়ান অ্যাকাডেমি অফ সাইন্স’র বিজ্ঞানী স্ভেটলানা ইয়াশিনা এবং ডাভিড গিলিচিন্সকি মিলিত ভাবে এ সাফল্য দেখাতে সক্ষম হয়েছেন,1,1,রাশিয়ান,শীতলতম
"যুক্তরাষ্ট্র এবং ইউরোপে নিরাপত্তা ও সহযোগিতা বিষয়ক সংস্থার (ওএসসিই) ৫৭ জন সদস্যদের উদ্দেশ্যে রাশিয়ার নাম উল্লেখ না করে পোল্যান্ডের পররাষ্ট্রমন্ত্রী বলেন, ইউক্রেন, জর্জিয়া, আর্মেনিয়া এবং মলদোভার সঙ্গে সরাসরি বা শীতলভাবে রাশিয়ার সঙ্গে সংঘাতে যুক্ত",0,0,রাশিয়ার,শীতলভাবে
রোসাটম ২০১১ সালের এক যৌথ প্রতিবেদনে শীতলীকরণ-প্রক্রিয়া কোনো কারণে বন্ধ হয়ে গেলে রাশিয়ার রিঅ্যাক্টরগুলোর নিরাপদ থাকার সামর্থ্য নিয়ে প্রশ্ন তোলা হয়েছে,0,0,রাশিয়ার,শীতলীকরণ
"বেশিরভাগ লোকের জন্য, রাশিয়ার তুন্ড্রার আর্কটিক সার্কেল থেকে কয়েকশ মাইল দূরে অবস্থিত বিশ্বের শীতলতম স্থায়ীভাবে বসতি স্থাপন করা ওমিয়াকন-তালিকার শীর্ষস্থানীয় ভ্রমণ গন্তব্য হবে না",0,0,রাশিয়ার,শীতলতম
যেমন শীতলীকরণ-প্রক্রিয়া কোনো কারণে বন্ধ হয়ে গেলে রাশিয়ার রি-অ্যাক্টরগুলোর নিরাপদ থাকার সামর্থ্য নিয় প্রশ্ন ওঠানো হয়েছে,0,0,রাশিয়ার,শীতলীকরণ
"সাম্প্রতিক সমীক্ষা বলছে, উষ্ণায়ন এতটা থাবা বসিয়েছে যে উত্তর মেরুর শীতলতম শহর, রাশিয়ার",0,0,রাশিয়ার,শীতলতম
রাশিয়ান সাইবেরিয়ার ইয়াকুটস্ক বিশ্বের শীতলতম শহর হিসাবে পরিচিত,0,0,রাশিয়ান,শীতলতম
পাকিস্তানে মসজিদ থেকে লাখ টাকা দামের জুতা চুরি,0,0,পাকিস্তান,মসজিদ থেকে
") মসজিদ বন্ধ করে দিয়েছে ইসরাইল পদ্মা সেতুতে বসলো ১১তম স্প্যান, দৃশ্যমান হলো ১৬৫০ মিটার পাঁচ দফা দাবিতে নীলক্ষেত মোড়ে অবস্থান সাত কলেজের শিক্ষার্থীদের খালেদা জিয়া কখনোই অন্যায়ের কাছে মাথা নত করেননি : রিজভী পাকিস্তান গুলি ছুড়লেই গোলা ছুড়বে ভারত : অমিত শাহ সাড়ে ১২ শ’ গার্মেন্টস বন্ধে ৪ লাখ শ্রমিক বেকার : টিআইবি ২৫ বলে টর্নেডো সেঞ্চুরি",0,0,পাকিস্তান,মসজিদ
← পাকিস্তান সীমান্তে পাঁচ জন সাধারণ মানুষকে হ’ত্যা করেছে ভা’রতীয় বা’হিনী → মসজিদের দানবাক্সে পাওয়া গেল ১২ বস্তা টাকা,0,0,পাকিস্তান,মসজিদের
বাংলা নিউজ > ঘরে বাইরে > মসজিদের কল থেকে জল আনার 'দোষে' পাকিস্তানে অত্যাচারের শিকার হিন্দু পরিবার,0,0,পাকিস্তান,মসজিদের
"পাকিস্তানের মসজিদে জুম্মার নামাজের সময় তিনি বক্তব্য রেখেছেন, রোহিঙ্গাদের প্রতি নির্যাতনকে বিশ্ব বিবেক যেন প্রতিরোধ করতে এগিয়ে আসে",0,0,পাকিস্তান,মসজিদে
"ফয়সাল মসজিদ =ইসলামবাদ, পাকিস্তান",0,0,পাকিস্তান,মসজিদ
"১৯৮৪ সালে পাকিস্তান সরকার কর্তৃক প্রদত্ত অর্ডিন্যান্সের XX অনুসরণের পরে, আহমদী মুসলমানদেরকে ইসলামী বিশ্বাসের প্রকাশ্যে নিষিদ্ধ করার পরে, মির্যা তাহের আহমদ [[পাকিস্তান]] ত্যাগ করে [[ইংল্যান্ড|ইংল্যান্ডের]] [[লন্ডন|লন্ডনে]] চলে যান এবং এই সম্প্রদায়ের প্রধান কার্যালয়কে [[ফজল মসজিদ|ফজল মসজিদ,]] [[লন্ডন|লন্ডনে]] স্থানান্তরিত করেন",0,0,পাকিস্তান,মসজিদ
পাকিস্তানে শিয়া মসজিদে বোমা হামলায় নিহত ৩৩,0,0,পাকিস্তান,মসজিদে
[১] খাগড়াছড়িতে ইউপি সদস্যের গুদাম থেকে ১৫৮ বস্তা সরকারি চাল জব্দ ≣ [১] করোনায় মসজিদে নামাজ সীমাবদ্ধতা আনায় পাকিস্তান সরকারকে হুঁশিয়ারি দিল ৫০ আলেম ≣ [১] লকডাউন ভেঙে পার্টি করে জরিমানা গুনলেন বেলজিয়ামের ফুটবলার,0,0,পাকিস্তান,মসজিদে
একদিন মসজিদের সামনেই কয়েক পাকিস্তানী ক্লাসমেটসহ আড্ডা দিচ্ছি আর সামনে দিয়ে এক সুইডিশ মেয়ে হেঁটে যাচ্ছিলো,0,0,পাকিস্তান,মসজিদের
← পাকিস্তানে নিষেধ অমান্য করে মসজিদে নামাজ পড়ায় ৩৮ ইমামকে আটক,0,0,পাকিস্তান,মসজিদে
পাকিস্তান সরকার জনরোষের ভয়ে তার লাশ লুকিয়ে ফেলে রাত ৩টার সময় সামরিক বাহিনীর প্রহরায় প্রথম শ্রেণির ম্যাজিস্ট্রেট ওবায়দুল্লাহর উপস্থিতিতে আজিমপুর মসজিদের ইমাম হাফেজ আব্দুল গফুর তার নামাযে জানাযা পড়ান,0,0,পাকিস্তান,মসজিদের
আপনারা এমন করছেন যেন জামে মসজিদ পাকিস্তানে,0,0,পাকিস্তান,মসজিদ
চলতি সপ্তাহেই পাকিস্তানের কোয়েটায় একটি মসজিদে বোমা হামলায় ১৫ জন মারা গেছেন বলে প্রতিবেদন পাওয়া গেছে,0,0,পাকিস্তান,মসজিদে
পাকিস্তানে মসজিদে বিস্ফোরণে নিহত বেড়ে ৫৬,0,0,পাকিস্তান,মসজিদে
পাকিস্তানের পাঞ্জাব প্রদেশের প্রধান শহর লাহোরের মসজিদে নামাজ পড়তে গিয়ে লাখ টাকা দামের জুতা হারিয়েছেন এক মুসল্লি,0,0,পাকিস্তান,মসজিদে
Home/Babri Masjid/বাবরী মসজিদের সমর্থনকারী দিয়েছিল পাকিস্তান জিন্দাবাদ শ্লোগান,0,0,পাকিস্তান,মসজিদের
"নিউজ ডেস্ক , ২৭ অক্টোবর : তীব্র বিস্ফোরণের শব্দে কেঁপে উঠল ‘সন্ত্রাসের আঁতুড় ঘর’ পাকিস্তানের পেশোয়ার ৷ মঙ্গলবার একটি স্কুলের সামনে মসজিদে প্রবল বিস্ফোরণ ঘটে৷ এঘটনায় ৭ জন শিশু ঘটনাস্থলেই প্রাণ হারায়",0,0,পাকিস্তান,মসজিদে
সর্বশেষ: পাকিস্তানের মসজিদে কোরআন তিলাওয়াত শুনলেন উইলিয়াম ও কেট মিডলটন (ভিডিও) সিপিএলে শিরোপা জিতল সাকিবের বার্বাডোজ ঘটনা শোনার পরই ভিসির ক্যাম্পাসে যাওয়া উচিত ছিল: প্রধানমন্ত্রী বৃষ্টির কারণে খেলা শুরু হতে বিলম্ব,0,0,পাকিস্তান,মসজিদে
Home তানজীম ইমারতে ইসলামী আফগানিস্তান মসজিদে ক্রুসেডার শত্রুদের হামলার তীব্র নিন্দা জানিয়ে বিবৃতি দিয়েছে আফগানী ও পাকিস্তানী,0,0,পাকিস্তান,মসজিদে
"তিনি পাঞ্জাবি, হিন্দি, উর্দু, বাংলা, গুজরাটি, সিন্ধি ও নেপালি ভাষাতেও গান গেয়েছিলেন",0,0,গুজরাটি,হিন্দি
"হিন্দি, বাংলা, মারাঠি, গুজরাটিসহ অনেক ভাষায় তিনি ষাট বছরেরও অধিক সময় সঙ্গীত চর্চা করেছিলেন",0,0,গুজরাটি,হিন্দি
"আর্য-ভাষার প্রাচীন রূপ বৈদিক ও সংস্কৃত ভাষায়, মধ্যরূপ পালি, প্রাকৃত ও অপভ্রংশ ভাষায় আর আধুনিক রূপ পাঞ্জাবি, সিন্ধি, রাজস্থানী, মারাঠি, গুজরাটি, সিংহলি, হিন্দি-উর্দু বা হিন্দুস্তানি, উড়িয়া, বাংলা, আসামি ইত্যাদি ভাষা",0,0,গুজরাটি,হিন্দি
"এছাড়া অনেকগুলো বই ভারতীয় বিভিন্ন ভাষায় অনূদিত হয়েছে; যেমন – হিন্দি, অসমীয়া, তেলেগু, গুজরাতি, মারাঠি, মালয়ালম, পাঞ্জাবি, ওড়িয়া এবং আদিবাসী হো ভাষা",0,0,গুজরাতি,হিন্দি
"স্বয়ম প্রকল্পের পাঠ্যক্রমভুক্ত বিষয়বস্তু বাংলা, হিন্দি, তামিল, তেলুগু, কন্নড়, মারাঠি, মালয়ালম এবং গুজরাতি ভাষায় অনুবাদ করা হচ্ছে",0,0,গুজরাতি,হিন্দি
"ভারত হিন্দি, বাংলা, ইংরেজি, গুজরাতি, কন্নড়, মালয়ালম, মারাঠি, পাঞ্জাবি, তামিল, তেলুগু, ও উর্দু 02008-০৫-07মে ৭, ২০০৮",0,0,গুজরাতি,হিন্দি
"বহুমুখী অভিনেতা হিন্দি, ইংরেজি, তামিল, মালায়ালাম, গুজরাতি এবং হিমাচালিতে ৩ 36 টি সিনেমাতে কাজ করেছেন",0,0,গুজরাতি,হিন্দি
"এছাড়া ভারতে হিন্দি, উর্দু, তেলেগু, গুজরাটি, পাঞ্জাবি ও তামিল ভাষায়ও ডোমেইন রয়েছে",0,0,গুজরাটি,হিন্দি
"ভাষাগুলো হলো বাংলা, হিন্দি, তামিল, তেলুগু, পাঞ্জাবি, ভোজপুরি, মালয়ালম, মারাঠি, কন্নড় ও গুজরাটি",0,0,গুজরাটি,হিন্দি
"ইংরেজি, হিন্দি, তামিল, তেলেগু, মালায়ালাম, গুজরাতি ও মারাঠি ভাষায় এই পরিষেবা পাওয়া যাবে",0,0,গুজরাতি,হিন্দি
"ইংরেজি, বাংলা, হিন্দি-র পাশাপাশি তেলুগু, তামিল, মালয়ালাম, কন্নড, গুজরাটি এবং মারাঠি ভাষাতেও সার্চ করতে পারবেন ব্য়বহারকারীরা",0,0,গুজরাটি,হিন্দি
"ভাষাগুলি হল, অসমিয়া, বাংলা, বোড়ো, ডোগরি, গুজরাতি, হিন্দি, কন্নড়, কাশ্মীরি, কোঙ্কনি, মৈথিলী, মালয়ালাম, মণিপুরি, মারাঠি, নেপালি, ওড়িয়া, পাঞ্জাবি, সংস্কৃত, সিন্ধি, তামিল, তেলুগু ও উর্দু",0,0,গুজরাতি,হিন্দি
"এই অসামান্য শিল্পী হিন্দি ছবি ছাড়াও গান গেয়েছেন বাংলা, মারাঠি, গুজরাটি ও কানাড় ছবিতে",0,0,গুজরাটি,হিন্দি
"যার মধ্যে রয়েছে হিন্দি, কানাডা, ইংরেজি, বাংলা, গুজরাতি, পাঞ্জাবি, তামিল, তেলেগু, মারাঠি, তুলু, নেপালি প্রভৃতি",0,0,গুজরাতি,হিন্দি
"হিন্দিসহ কোনকানি, উর্দু, ভোজপুরী, উড়িয়া, পাঞ্জাবী, বাংলা, মারাঠী, সিন্ধী, কানাড়া, গুজরাতি, তেলেগু, মাঘী, মৈথিলী, অহমীয়া ইত্যাদি ভাষায় তিনি গান গেয়েছেন",0,0,গুজরাতি,হিন্দি
"বিভিন্ন ভাষায় গান গাওয়া : হিন্দি, উর্দু, পাঞ্জাবি, সিন্ধি, গুজরাটি, পশতু, বালুচি, অ্যারাবিক, ফারসিয়ান, মালয়, নেপালিজ, জাপানিজ, ইটালিয়ান, স্প্যানিশ, ফ্রেঞ্চ ও ইংলিশ",0,0,গুজরাটি,হিন্দি
"সিপিএমের নেতা ও পলিটব্যুরো সদস্য মহম্মদ সেলিম বলেছেন, ‘গুজরাট হাইকোর্ট যখন বলেছিলেন, গুজরাটিদের জন্য হিন্দি বিদেশি ভাষা, তখন গুজরাটের মুখ্যমন্ত্রী নরেন্দ্র মোদি ও বিজেপি নেতা অমিত শাহ প্রতিবাদ করেননি",0,0,গুজরাটি,হিন্দি
"এর মধ্যে রয়েছে বাংলা, হিন্দি, বোড়ো, ডগরি, কনকানি, মৈথিলি, মারাঠি, নেপালি, সিন্ধি, গুজরাটি, মণিপুরি, পাঞ্জাবি, তামিল, তেলেগু ও উর্দু",0,0,গুজরাটি,হিন্দি
"প্রায় চল্লিশটির বেশি বাংলা, পঁচাত্তরটি হিন্দি, প্রায় ছাব্বিশটি মালয়ালাম এবং বেশ কিছু মারাঠী, তামিল, তেলেগু, কান্নাডা, গুজরাটি, ওড়িয়া এবং অসমীয়া চলচ্চিত্রে সুর প্রযোজনা সহ মোট ১৩টি ভাষায় রেখে গেছেন তাঁর প্রতিভার ছাপ",0,0,গুজরাটি,হিন্দি
"তিনি ২৫ বছরেরও বেশি সময় ধরে ভারতের বহুভাষিক থিয়েটারের সাথে জড়িত ছিলেন, প্রথমে তিনি মুম্বাইয়ে ভারতীয় গণনাট্য সংঘ (আইপিটিএ) এর সাথে জড়িত হয়ে গুজরাটি, মারাঠি এবং হিন্দি থিয়েটারে এবং তারপরে বেঙ্গালুরুতে কন্নড়, তামিলে, মালায়ালাম ও ইংরেজিতে বিভিন্ন প্রযোজনা করেন",0,0,গুজরাটি,হিন্দি
"বাংলায়, মারাঠিতে, মালায়ালামে, অসমীয়ায়, উড়িয়ায়, তেলুগুতে, কন্নরে, পাঞ্জাবিতে, রাজস্থানীতে, তামিলে, এমনকী হিন্দিতে কথা বললেও তুমি একটু গেঁয়ো, একটু পিছিয়ে থাকা, একটু অনাধুনিক, আর ইংরেজিতে কথা বললেই তুমি শিক্ষিত, তুমি জ্ঞানী",0,0,তেলুগু,জ্ঞান
