sentence,generalizing,promoting,identity,attribute
Inicio Sin categoría Logran chihuahuenses oro y bronce en la Segunda Copa Nacional de BiciCross,0,0,chihuahuenses,chihuahuenses
"Ante empresarios chihuahuenses, Graciela Ortiz se comprometió a que su Gobierno será un punto de apoyo para aquella madre de familia, para el joven, para el adulto mayor y para el hombre que se esfuerza día con día para llevar el sustento a su hogar",0,0,chihuahuenses,chihuahuenses
"Tomaron ventaja 14 a 3 y las filas de los chihuahuenses se veían completamente desconcertadas, pero luego se pidió un tiempo fuera y en lo que respecta a Morelos ésa fue la gota que derramó el vaso",0,0,chihuahuenses,chihuahuenses
"El chihuahuense acudió como invitado especial al evento realizado recientemente en la fronteriza entidad, con la finalidad de celebrar el 50 aniversario del título obtenido por el equipo que comandaba Miguel Sotelo",0,0,chihuahuense,chihuahuense
"El entablar un diálogo con Aurora Reyes (1908-1985), quien no solo fue muralista sino que también escribía poesía, movió a Laura Aranda a privilegiar la posición personal de la poeta e integrarla a su propia pintura, recurriendo a un ensayo visual sobre la vida de la artista chihuahuense",0,0,chihuahuense,chihuahuense
"""El PAN va a salir unido de este proceso porque la democracia legitima las decisiones que se toman, y el PAN quiere demostrar que los procesos abiertos son mejores que los dedazos"", dijo el chihuahuense en el hotel María Bonita de esta frontera",0,0,chihuahuense,chihuahuense
"Comerciantes de mercados en el Centro de la ciudad manifestaron su preocupación por el alza del precio del frijol que ha subido hasta 38 pesos, ya que hubo escaseo por la baja cosecha a causa de los problemas con el agua en la región chihuahuense, por lo que ya no es suficiente negocio y menos con la contingencia sanitaria del coronavirus",0,0,chihuahuense,chihuahuense
"El candidato por la gubernatura, expresó que los chihuahuenses sí cuentan con una verdadera opción de cambio",0,0,chihuahuenses,chihuahuenses
KARATE-DO NEWS: Denisse Melissa Terrazas Rodríguez karateca chihuahuense,0,0,chihuahuense,chihuahuense
"Carlos Rodrigo de la Rosa Arroyo, joven odontólogo chihuahuense, es el autor de esta obra original publicada por Gobierno del Estado de Chihuahua, con prólogo del Arq",0,0,chihuahuense,chihuahuense
"Este inmueble tendrá la función de la capacitación, profesionalización y evaluación de los cuerpos policiales, donde se aplicarán exámenes corporales, de salud y de confiabilidad a fin de garantizar a los chihuahuenses cuerpos de seguridad mejor preparados, confiables y seguros",0,0,chihuahuenses,chihuahuenses
"- Luego de que el Deportivo Necaxa convocara a Kevin Alejandro Flores, chihuahuense de 14 años para ser parte de sus fuerzas básicas y entrenarse, estudiar y vivir en su academia de formación,",0,0,chihuahuense,chihuahuense
Corral Jurado ya cumplió con su obligación de llevar la voz de los chihuahuenses y lo que logre de sus propuestas de aquí para adelante ya es ganancia política para su gestión,0,0,chihuahuenses,chihuahuenses
"“Yo veía que tanto la Federación Internacional de Atletismo como el Comité Olímpico Internacional ya debatían este tema años atrás; querían cambios y, bueno, llegó la despedida de mi prueba justo en el cierre de mi carrera”, dijo el andarín chihuahuense y uno de los máximos íconos de los 50 kilómetros en México",0,0,chihuahuense,chihuahuense
La militarización y la grosera es tracción del agua es un claro mensaje a los chihuahuenses de que no somos del agrado de AMLO ni de JCL,0,0,chihuahuenses,chihuahuenses
18 de diciembre de 1866: Se despidió de los chihuahuenses en los límites con Durango,0,0,chihuahuenses,chihuahuenses
Falta una de las mayores glorias mexicanas: la hermosa chihuahuense Haley Paige quien falleció ya hace varios años debido a sobredosis,0,0,chihuahuense,chihuahuense
Duarte Jáquez les comentó que es necesario trabajar de forma conjunta en beneficio de las familias chihuahuenses,0,0,chihuahuenses,chihuahuenses
"Durante una sesión de trabajo virtual con personal del SNE, el coordinador Manuel Camacho Higareda destacó el compromiso de la administración de Marco Mena por generar más oportunidades de desarrollo para las familias tlaxcaltecas, al acercar oportunidades de trabajo formal y apoyar el emprendimiento en la población",0,0,tlaxcaltecas,trabajo
Los diputados tlaxcaltecas tendrán suficiente trabajo y presiones con la revisión de las cuentas públicas del 2019,0,0,tlaxcalteca,trabajo
"Debido a ello se dio la orden por parte de las autoridades españolas de mantener en paz y organizados a estos grupos, enviando a varios capitanes de guerra para que agruparan familias tlaxcaltecas en los pueblos chichimecas, con la finalidad de mantenerlos en obediencia y habituados al trabajo",0,0,tlaxcaltecas,trabajo
"La pieza es de la autoría del artista tlaxcalteca Manuel Ramos Negrete, cuyo trabajo se ha caracterizado por el uso de procesos y materiales tecnológicos para la creación sonora, por lo que en esta pieza una parte fundamental es el diseño de algoritmos que generan el audio que se impregna en la atmósfera de la habitación donde se encuentra esta turbina",0,0,tlaxcalteca,trabajo
"La SSC reafirma su compromiso de velar por la ciudadanía tlaxcalteca y mantener un trabajo coordinado con las diferentes Direcciones de Seguridad Pública Municipal, para salvaguardar la integridad física y material de la personas",0,0,tlaxcalteca,trabajo
"En materia de educación apoyará a las y los estudiantes tlaxcaltecas, a través del modelo dual de educación de excelencia, que prevé la combinación de estudio y trabajo para que los jóvenes tengan la experiencia necesaria al momento en que obtengan su título y se incorporen al mercado laboral",0,0,tlaxcaltecas,trabajo
"Todo parece indicar que fue el propio obispo Verger quien se encargo del diseño del edificio, y que José Moriño Sotelo fuera el responsable de coordinar los trabajos que probablemente fueron realizados por canteros, talladores y otros magníficos artífices de origen tlaxcalteca, y su estilo corresponde al barroco europeo",0,0,tlaxcalteca,trabajo
"Romero Ahuactzi explicó que los trabajos corresponden a las acciones planteadas en el Plan Estatal de Desarrollo 2017-2021 en el rubro de Integración Regional Ordenada y Sustentable, para mejorar las condiciones en las que viven las familias tlaxcaltecas",0,0,tlaxcaltecas,trabajo
"Además de implementar un plan integral para que las mujeres tlaxcaltecas se sientan seguras al caminar por las calles, en sus hogares y en sus trabajos",0,0,tlaxcalteca,trabajo
"En los Estados Unidos, país a donde mayoritariamente se dirigen los migrantes tlaxcaltecas, el término ilegal ha sido convenientemente adoptado para justificar que por su “ilegalidad” no son sujetos de derechos; y en consecuencia, se les somete a condiciones de explotación laboral al percibir salarios extremadamente bajos y mínimas protecciones en sus lugares de trabajo",0,0,tlaxcaltecas,trabajo
"Refirió que, de acuerdo a las estadísticas del Instituto Mexicano Seguro Social (IMSS), en abril se perdieron 2,638 fuentes laborales en el estado de Tlaxcala, y que, además, 7 de cada 10 tlaxcaltecas están ocupados en la informalidad, por lo que es indispensable que se diseñen planes y se destinen fondos para garantizar apoyos a las familias de estos trabajadores",0,0,tlaxcaltecas,trabajadores
"Tras conmemorar el Día Internacional de la Mujer, el Gobierno del Estado a través del Instituto Tlaxcalteca de la Cultura (ITC), promueve y difunde el trabajo artístico de creadoras tlaxcaltecas con 30 obras que se exhibirán hasta el mes de abril del año en curso",0,0,tlaxcaltecas,trabajo
A los Venados se les notó el hambre desde el silbatazo inicial: por la banda izquierda fue una constante de los primeros minutos en los que Celaya mantuvo trabajando a doble sesión a la zona baja de los tlaxcaltecas,0,0,tlaxcaltecas,trabajando
Entregan herramientas de trabajo a 31 emprendedores tlaxcaltecas,0,0,tlaxcalteca,trabajo
"El joven aspirante a la dirigencia nacional, siguió el viejo formato de aplaudir al gobernador del estado y reconocer su trabajo que es reprobado por más del 80 por ciento de los tlaxcaltecas, según diferentes encuestas que posicionan al mandatario como uno de los peor calificados por sus gobernados",0,0,tlaxcaltecas,trabajo
"Ortiz Ortiz reiteró que el PAC es un partido de puertas abiertas, que ofrece trabajo político a favor de la gente sin simulación ni mentiras, en busca de una mejor calidad de vida para los tlaxcaltecas",0,0,tlaxcaltecas,trabajo
"Finalmente, el funcionario felicitó a la Gobernadora tlaxcalteca por sus grandes esfuerzos en trabajo para consolidar un estado de Bienstar social y mejora en la Seguridad pública",0,0,tlaxcalteca,trabajo
"Asimismo, destacó la perseverancia de los tlaxcaltecas que pese a las adversidades lograron salir adelante en otro país y con su trabajo han puesto en alto el nombre de la entidad",0,0,tlaxcaltecas,trabajo
"También se pronunció por dejar atrás las confrontaciones inútiles que se dieron durante la etapa proselitista y privilegiar las metas comunes, pues son las que permitirán dar resultados para los tlaxcaltecas en una etapa nueva de trabajo",0,0,tlaxcalteca,trabajo
*Florentino Domínguez Ordóñez destacó que los trabajadores de la educación son fundamentales para lograr el arraigo de principios y valores entre los estudiantes tlaxcaltecas,0,0,tlaxcaltecas,trabajadores
"Gracias a lo anterior, ayuda a retener el calor en una habitación para lograr el confort térmico y, de igual forma, reduce la contaminación sonora proveniente del exterior",0,0,sonora,calor
"Finalmente, con los objetivos dedisminuir la escorrentía superficial, los efectos de isla de calor, niveles de presión sonora ymejorar la calidad del aire y el comportamiento energético, se diseña una cubierta verdeextensiva transitable",0,0,sonora,calor
"Recordé que dos años atrás, en 1816, a mediodía, mientras los diputados cansados y abatidos por el calor de octubre, reunidos en asamblea, se vieron de pronto sorprendidos por la voz firme y sonora de un partidario del cónsul Francia: la voz retumbó en el recinto:",0,0,sonora,calor
"50W los va a aguantar bien este diseño ya que incluso en volúmenes extremos a 50W podrías repartir entre los dos L-Pad parte del trabajo por lo que los fuerzas mucho menos, pero aun así van a disipar bastante calor (así funcionan transforman potencia sonora en calor para reducir el volumen) por lo que una buena ventilación hará que te dure toda la vida incluso con el ampli al máximo en volumen",0,0,sonora,calor
"Cuando el repelente externo detecta movimiento y calor corporal, emite una mezcla de ultrasonidos de varias ondas, fuertes luces intermitentes y una alarma sonora para asustar a los animales",0,0,sonora,calor
La absorción acústica es la pérdida de energía de la onda sonora por disipación en forma de calor causada por la interacción de la onda con las paredes de las cavidades del producto sobre el que incide,0,0,sonora,calor
La banda sonora del post: El calor del amor en un bar,0,0,sonora,calor
Banda sonora de calor moby,0,0,sonora,calor
"En Chile, el grupo tiene sonando el tema “Qué calor” que es parte de la banda sonora de la teleserie “Pobre Rico” de Mega",0,0,sonora,calor
Los fabricantes proporcionan datos de emisión sonora en potencia sonora o presión sonora y decibelios (dBA) de emisión en sus catálogos y pueden medirse a diferentes distancias de la bomba de calor,0,0,sonora,calor
"Viernes, 5 de febrero de 2010 publicado por lo mejor de caborca sonora 0 comments sonora es el segundo estado más grande de méxico, tiene desiertos, montañas, valles y mar su clima, de sofocante calor durante el verano contrasta con el frío que impera durante el invierno",0,0,sonora,calor
"Para realizar esta función deben permitir el flujo de aire por su interior, de manera que la energía sonora se convierte en energía calorífica por efecto del rozamiento",0,0,sonora,calor
"El tema ya ha sido un gran éxito en Reino Unido, donde ha llegado al número 3 de la lista de singles más vendidos (para muchos británicos, ha sido la banda sonora de la ola de calor que sufrieron estas últimas semanas)",0,0,sonora,calor
"Dominán—dolo casi todo, la cálida y casi sonora luz mediterránea, queinterpreta con auténtico fervor y cuyo calor y sonido parecenvestir invisiblemente las figuras femeninas y las cosas",0,0,sonora,calor
"Antes para estas fechas ya hacia frío y todos con las calefacciones encendidas, y ahora mira que calor y a dormir la siesta con las ventanas abiertas banda sonora de fondo",0,0,sonora,calor
"000 W, función Inverter con bomba de calor (por lo que podrás usarlo todo el año), modo silencio (con una emisión sonora mínima de 19 dB), 4 velocidades, filtros de aire estándar, conexión wifi (que te permitirá controlarlo en remoto cómodamente desde el móvil) y mando a distancia",0,0,sonora,calor
SERIE MU1 // CASSETTE 4 VÍAS 90x90¹ KIT-22MU1E51 KIT-28MU1E51 KIT-36MU1E51 KIT-45MU1E51 KIT-56MU1E51 KIT-60MU1E51 KIT-73MU1E51 KIT-90MU1E51 KIT-106MU1E51 KIT-140MU1E51 KIT-160MU1E51 Unidad interior Panel Alimentación Capacidad frigorífica kW Capacidad calorífica kW Caudal de aire A / M / B m³/h Presión sonora B / M / A dB Dimensiones Al x An x Pr mm Conexiones Líquido Pulg,0,0,sonora,calor
"La intensidad sonora le pone color y calor al festejo, pero expulsa a los vecinos",0,0,sonora,calor
Este tipo de materiales se caracterizan por su capacidad para convertir en calor la energía sonora que los atraviesa,0,0,sonora,calor
"Una noche perfectamente filmada, drones utilizados en su justa medida, vahos saliendo de las respiraciones heladas bajo miradas asustadas o cargadas de determinación, imágenes icónicas inolvidables como las de los policías semidesnudos abrazándose en el agua del Tajo para darse calor unos a otros mientras tiritan y una banda sonora épica ajustada a la narración",0,0,sonora,calor
García Sepúlveda mencionó que se sentía orgulloso de que una regia asistiera a su toma de protesta,0,0,regia,orgulloso
"“Decidí volver a estar un tiempo en familia, después de años lejos,” nos dice esta regia orgullosa de su reciente maternidad",0,0,regia,orgullosa
"“Estoy muy orgullosa, así que sin duda estos Juegos Olímpicos han resultado una gran experiencia”, dijo la regia, quien señaló que “la lluvia y el frío me pusieron nerviosa”, pero se va satisfecha de su actuación que brindó a su país y a sus padres que la acompañaron a Pekín",0,0,regia,orgullosa
"Opinóloga consumada, mexicana orgullosa, regia de corazón, me gusta hablar de política y adoro la ironía y el sarcasmo",0,0,regia,orgullosa
"La gama 2019 del subcompacto coreano producido orgullosamente en tierras regias ya está en las agencias, y aunque de momento no aparecen nuevas mecánicas sí hay algunas variaciones ligeras en la gama para enfrentar a los nuevos rivales que han llegado a nuestro mercado, muy específicamente al nuevo Mazda2 Sedán",0,0,regias,orgullosamente
") y letras de Jaime Martínez (Tampico, Tamps), el guión corrió a cargo de su servidor, orgullosamente jaibo avecindado en tierras regias",0,0,regias,orgullosamente
En este contexto se comprende el afán que manifiesta el orgulloso prócer castellano de envolver su estirpe regia en un halo de sobrenaturalidad capaz incluso de sobresalir por encima de la rama colateral puesta en el trono a través de los sucesores de Alfonso el Sabio,0,0,regia,orgulloso
"Lady Gaga llegó a la pasarela con actitud regia, enfundada en un vestido negro de Armani de cola infinita y el pelo recogido, emulando un delicado cisne y, aunque no se prodigó con los medios, sí que mostró orgullosa su rosa blanca en el pecho",0,0,regia,orgullosa
Se ven regias a eso es a lo que llamo aceptar su edad y sentirse orgullosas,0,0,regias,orgullosas
"Unas fotografías de estudio en las que la esposa de Felipe de Bélgica, Matilde, aparece más regia que nunca, luciendo orgullosa la fabulosa tiara del Imperio Belga y un vestido que ya le habíamos visto en dos ocasiones señaladas",0,0,regia,orgullosa
"Evita usar ropa ancha, usa ropa que te haga sentir regia, y demostrar que estás orgullosa de tu figura",0,0,regia,orgullosa
"Por su parte, Óscar Iván, de Duelo, dijo que se sentía muy orgulloso del reconocimiento que recibió su paisana regia",0,0,regia,orgulloso
"Basanta, orgulloso de la Final regia",0,0,regia,orgulloso
*O* soy orgullosamente regia,0,0,regia,orgullosamente
"A la sombra del Cerro de la Silla, lo único que sabe decir la aspirante panista es que nació en Monterrey y es orgullosamente regia",0,0,regia,orgullosamente
La siempre regia y esbelta Paula Manzanal se mostró bastante orgullosa de,0,0,regia,orgullosa
No dejen de checar a estas bandas de las que podemos presumir orgullosamente son de nuestra tierra regia y que son capaces de hacer que a cualquiera se le caigan los calzones,0,0,regia,orgullosamente
"Geena Davis se suma al reparto de la serie para interpretar a Angela Rance, una mujer regia y orgullosa abrumada por el estrés",0,0,regia,orgullosa
"México comienza la celebración en 1997 cuando inaugura la primera sucursal de Applebee’s, orgullosamente sobre las regias tierras de Monterrey; a finales de 1998, un año más tarde, se le uniría Ciudad Juárez en el Estado de Chihuahua",0,0,regias,orgullosamente
"No había nada de poses regias a caballo liderando un ejército en victoriosa batalla, ni escena de su coronación, ni orgulloso retrato familiar, ni reflejo de un día de fiesta con juglares y reyes de otras tierras",0,0,regias,orgulloso
"Patrick cuenta que han desempolvado recetarios del baúl de las abuelas y que todos los involucrados siguen aprendiendo del vasto mestizaje que existe en la cocina campechana, que si bien tiene similitudes con otras de la península, se distingue por su origen, ingredientes y saberes",0,0,campechana,mestiza
"En los días de fiesta saca su soguilla de dos vueltas, su pulsera, cruz, venera, campechana o rosario -si lo tiene- para acompañar su mejor huipil y lucir como una verdadera mestiza entre las mestizas",0,0,campechana,mestiza
"Parte de la delegación campechana será el ensamble de jazz Xamán, promotor musical del mestizaje racial y cultural que caracteriza al pueblo mexicano",0,0,campechana,mestiza
El traje regional de las mujeres campechanas es mestizo y tiene su origen en el estreno,0,0,campechana,mestizo
Nombre y Apellidos del Autor: Alejandra Isabel Panti PantiIdioma: EspañolNivel Educativo: BachilleratoArea de Conocimiento: Informática Introducción Introducción: El traje regional de las mujeres campechanas es mestizo,0,0,campechana,mestizo
"Ya en la Plaza de la República, los presentes continuaron bailando y disfrutaron del espectáculo del Gran Ballet Folklórico, mismo que fue acompañado por los aplausos de propios y extraños que conmemoraron una de las actividades más campechanas de la entidad y que recuerda como los primeros campechanos forjaron al mestizaje",0,0,campechana,mestiza
"Acompañado de su esposa, la presidenta del DIF Estatal, Adriana Hernández de Ortega; la secretaria estatal de Turismo (Sectur), Vania Keheller Hernández, y del presidente del Grupo Expansión, Manuel Rivera Raba, editor de esta revista, Ortega Bernés destacó que la comida campechana es poseedora de una profunda riqueza, resultado del mestizaje",0,0,campechana,mestiza
"Compras y ArtesaníasLos llanos también son mestizos y es una de sus características en chinchorros, campechanas, alpargatas, sombreros, zurriagos, lazos de crines y aperos de monta, que son manifestaciones propias de la artesanía local, que se puede comprar en diferentes locales y talabarterías de la ciudad casi todas ubicadas en el centro",0,0,campechana,mestizos
"La gastronomía campechana es una mezcla de cultura maya, española y mestizaje",0,0,campechana,mestiza
"Subrayó que en Sabancuy se combinaron las viejas cabeceras de sección, representativas de asentamientos surgidos en la costa campechana durante el periodo colonial; fue la emergencia en la selva de poblados mestizos a partir de proyectos e iniciativas de colonización, que atrajeron población rural de distintos puntos del país",0,0,campechana,mestizos
"Dando muestra del mestizaje como parte de la cultura campechana, la agrupación folclórica más importante del estado, recibió los aplausos de su público, quienes abarrotaron los alrededores del Ex Templo de San José",0,0,campechana,mestiza
"La gastronomía de Campeche o gastronomía campechana, es una cocina que tiene su origen en la época de los mayas, aunque ha evolucionado convirtiéndose en una cocina mestiza o criolla, por lo que queda poco de su forma prehispánica",0,0,campechana,mestiza
"Ciertamente la asociación de El Museo Yucateco consiguió con su labor cultural no sólo impulsar el cultivo de la literatura, sino también logró que, como nunca antes, la sociedad campechana y yucateca volviera los ojos hacia su propia tierra, y comenzara a delinear su identidad: no española, no indígena, sino mestiza",0,0,campechana,mestiza
El traje regional de las mujeres campechanas es mestizo y tiene su origen en el estreno,0,0,campechana,mestizo
"Al frente iba la viuda mayor, acompañada también de otras tres viudas: una mestiza, una catrina y una campechana así como una novia, a la que el mujeriego Juan no pudo cumplirle en el altar",0,0,campechana,mestiza
El traje regional de las mujeres campechanas es mestizo y tiene su origen en el estreno,0,0,campechana,mestizo
"En esta ocasión el Gran Ballet Folklórico de Campeche presenta el espectáculo “Fiestas Tradicionales de Campeche”, el cual revive a través de la danza, 500 años de historia, que van desde los orígenes de los mayas de la Ah Kim Pech hasta el mestizaje que en la región sur de México vio nacer la cultura campechana, sus costumbres y sus ﬁestas",0,0,campechana,mestiza
"Por su parte, los integrantes del jurado dieron a conocer que entre los criterios a calificar se procuró que los elementos del altar correspondieran a la tradición campechana con visión mestiza, así como la ambientación, creatividad en la construcción del altar, exposición y escenificación",0,0,campechana,mestiza
El traje regional de las mujeres campechanas es mestizo y tiene su origen en el estreno,0,0,campechana,mestizo
El traje regional de las mujeres campechanas es mestizo y tiene su origen en el estreno,0,0,campechana,mestizo
"Las Águilas llegaron al área jarocha, pero Jurado se quedó con un remate flojo y despejó rápido en busca del contragolpe, pero América se replegó bien para quedarse con el balón",0,0,jarocha,flojo
"Jaguares y Veracruz parecería un duelo flojo y con un resultado previsible sin embargo no hay que descartar una sorpresa ya que mientras los chiapanecos tienen un mejor juego de conjunto basado en el orden defensivo, las individualidades jarochas pueden despertar en cualquier momento para sacar los dientes y morder en campo ajeno",0,0,jarochas,flojo
"El primer tiempo estuvo bastante flojo y con pocas llegadas a los arcos, con una intervención por lado, en donde Melitón y Saldívar respondieron de buena forma para evitar la caída de su meta, al 37′ Rabello sacó un disparo cruzado que pasó por zumbando el poste del arco jarocho y de ahí en fuera no hubo más llegadas y el primer tiempo terminó igualado a 0-0",0,0,jarocho,flojo
"El millo es un cereal afrodisiaco y “el burro se vuelve jarocho, patea, corcovea, flojo, no quiere ir al campo a trabajar con el campesino y ahí es cuando este trata de llevárselo pero no puede”, indicó",0,0,jarocho,flojo
El equipo jarocho de los Tiburones Rojos de Veracruz se encuentra en la cuerda floja,0,0,jarocho,floja
"56' Contragolpe del equipo de Juárez que termina con un centro muy flojo por el costado izquierdo; el portero de los jarochos, Melitón Hernández se queda con el esférico",0,0,jarochos,flojo
"“Para ser más precisos te vamos a decir qué no somos: no somos inferiores, no somos invisibles, no somos puro sabor, no somos flojos, no somos extranjeros, somos costeños, jarochos, mexicanos”",0,0,jarochos,flojos
La contralora general del gabinete de Cuitláhuac García Jiménez es la que se ha ganado la opinión más negativa entre la sociedad jarocha debido a que es el elemento más flojo y menos eficiente de todo ese grupo de colaboradores,0,0,jarocha,flojo
"Me encanta ser jarocha, ni soy floja, ni cómoda, soy muy activa y muy alegre",0,0,jarocha,floja
"Hago otro alto para comentar, algo que me dijeron cuando estuvimos un año por la hermosa península de Yucatán: ""los jarochos son bien flojos, porque cuando aquí tenemos que ""rompernos la espalda"" para abrir surcos para sembrar entre estas piedras, allá, sólo tienen que estar descansando en la hamaca y tirar las semillas ¡y solitas crecen",1,0,jarochos,flojos
"y tildó a los jarochos de flojos, etc,etc",1,0,jarochos,flojos
"Sabes, flaquita, el otro día un político jarocho invitó un café en “el paraíso de los flojos” para reprochar un dato publicado",0,0,jarocho,flojos
- El equipo jarocho de los Tiburones Rojos de Veracruz se encuentra en la cuerda floja,0,0,jarocho,floja
"Entonces las emociones regresaron en el minuto 65 con el tanto de Juan Vigón, quien aprovechó la floja marca de la zaga jarocha para vencer a Gallese con certero cabezazo para poner el 3-2 en la pizarra",0,0,jarocha,floja
"De toros viejos y castrados… Vaya respuesta jarocha dio el ex Senador de Veracruz, Héctor Yunes Landa, al Gobernador de Nuevo León Jaime Rodríguez “el bronco”, después de el norteño calificara a los del Sur del país como flojos",0,0,jarocha,flojos
"Si hay algo que odio, pero que odio con todas mis fuerzas (como solemos decir por estas tierra ""lo odio con odio jarocho""), es hacer el trabajo de la gente floja",0,0,jarocho,floja
"Aunque no tuvieron un buen primer tiempo, el conjunto visitante se pudo ir al descanso con la ventaja, pero Alustiza no aprovechó, y su disparo salió muy flojo a las manos del portero jarocho",0,0,jarocho,flojo
"Siempre se ha oído decir que los jarochos o los de costa son flojos y cómodos, no estoy de acuerdo, en lo que si estoy completamente de acuerdo es en la alegría que nos caracteriza",1,0,jarochos,flojos
"Que dice Fer Yunes alcalde del puerto Jarocho, que únicamente el municipio de Veracruz que el preside, da resultados, los demás no sirven, flojos e ineptos, es más, al estilo de su padre minimizó todo el trabajo del alcalde vecino y conurbado, Humberto Morelli de Boca del Río, el cual le pega y duro, ya eso huele a un verdadero y fuerte rompimiento de panuchos jarochos",0,0,jarochos,flojos
"13' - Pumas comienza a revivir, Bravo baja el balón en el área jarocha y hace una pared en el área para que Fuentes saca el disparo muy flojo a las manos del arquero jarocho",0,0,jarocho,flojo
"Se requiere mayor serenidad y no hay que tomar cualquier medida a tontas y a locas”, dijo en tono más fuerte Juan Manuel Urtubey, gobernador de la norteña Salta, citado por La Nación",0,0,norteña,tontas
"Con un estilo muy particular Los Rehenes de Javier Torres han dejado huella tras sus tres décadas de trayectoria; conocidos por su romanticismo norteño y el peculiar estilo de bailar de su vocalista, han logrado permanecer en el gusto del público con temas ""Lagrimillas tontas"", ""Corazones rotos"", ""Limosnero de cariño"", ""Cosas buenas que parecen malas"", entre otras",0,0,norteño,tontas
Thae-song previno entonces que se trataba de una tonta estratagema estadounidense para mantener a Corea del Norte comprometida con el diálogo y utilizarlo a favor de la situación política y electoral en la nación norteña,0,0,norteña,tonta
"A lo tonto, esta brisilla -ahora norteña- es a ti a quien necesita también",0,0,norteña,tonto
genoma de sureño como bbdd de rhodium los mejores buses los de granada meando en la autovía otro hilo de mierda de sureño para accidente la dentadura de ferris sureño casi tan tonto como norteño sureño clon de norteño sureño ligando con accidentadas en coma inducido sureño tiene el pito pequeño,0,0,norteño,tonto
Etiquetas elviejodelamontaña deficiente mental elviejodelamontaña no da para mas elviejodelamontaña tonto del culo kerouac cenando calamares en venecia a 500 euros kerouac te voy a hacer un aguila norteño profesor de historia norteño se lo monta con el viejodelamontaña,0,0,norteño,tonto
"La diferencia entre ellos: La fría norteña (y soy del norte, ya para cortar sensibilidades tontas ) se viste de personalidad; el madrileño se ahoga en sus inseguridades acrecentadas en un formato cuyo eje hasta hace muy poco era excluirse del mundo en una burbuja (aunque las pinceladas de información que se han colado pueden provocar más desinformación que otra cosa)",0,0,norteña,tontas
"Se requiere mayor serenidad y no hay que tomar cualquier medida a tontas y a locas"", dijo en tono más fuerte Juan Manuel Urtubey, gobernador de la norteña Salta, citado por La Nación",0,0,norteña,tonta
"Cerraron su set, del que ya se extendieron algunos minutos, con “Libros tontos”, y así terminar esta noche en dónde el rock adoptó a Bronco pero más importante, la familia Esparza y Ramiro demostraron que sus canciones están más allá de los géneros; de ser rock, norteño, grupero o lo que sea, porque su música ya es parte de nuestra cultura",0,0,norteño,tontos
"Con un estilo muy particular Los Rehenes de Javier Torres han dejado huella tras sus tres décadas de trayectoria; conocidos por su romanticismo norteño y el peculiar estilo de bailar de su vocalista, han logrado permanecer en el gusto del público con temas ""Lagrimillas tontas"", ""Corazones rotos"", ""Limosnero de cariño"", ""Cosas buenas que parecen malas"", entre otras",0,0,norteño,tonta
"Acto seguido presentó a su hijo Leonardo Antonio, quien a sus 18 años lució gallardo con su vestuario norteño y sorprendió con una voz muy parecida a la de su padre, al escucharlo cantar ""Que la dejen ir al baile"", unas estrofas de ""El primer tonto"" y ""Te irá mejor sin mí""",0,0,norteño,tonto
"Porque Jon, que además de tonto es norteño, nunca haría eso",0,0,norteño,tonto
¿Es para tanto o el monótono clima norteño ha acabado por volverme tonto del todo,0,0,norteño,tonto
"En efecto, sin la voluntad ciudadana nada de esta perversa maniobra se puede realizar y como las y los nuevoleoneses no son tontos, ya se percataron de las ansias locas del Tlatoani por imponerles a un gobernante, por lo que no sería extraño que los votantes de la norteña entidad, demostraran su enojo con masivas movilizaciones",0,0,norteña,tontos
Estoy de acuerdo con Ivashov en que los norteños están lejos de ser tontos,0,0,norteños,tontos
"Pero ocurre que Gabriel Caballero posee el discurso necesario para estas ocasiones y, con palabras que desconozco, hace que sus jugadores luchen sin afectarse por la desventaja numérica así, el juego transcurre sin que se note diferencia alguna en los equipos, hasta que otro jugador norteño se desuibica incurriendo en una jugada tonta, en la que un jugador profesional no debería de caer jamás",0,0,norteño,tonta
"No es gente de Totó Riina, son gente de la favela italiana, espagueti y vino tonto, los despreciados terrone de los norteños",0,0,norteños,tonto
Regresó al sofá después de sintonizar un tonto programa de música de bandas norteñas,0,0,norteñas,tonto
"Se requiere mayor serenidad y no hay que tomar cualquier medida a tontas y a locas"", dijo en tono más fuerte Juan Manuel Urtubey, gobernador de la norteña Salta, citado por La Nación",0,0,norteña,tontas
"Los norteños llegaron a ver a Brown como un santo antiesclavista, un extremista valiente pero tonto, un lunático y una amenaza para la Unión",0,0,norteños,tonto
"En esta feria podrá conocer el proceso de elaboración, distintas variedades hechas a vapor, mantequilla, huevo, nata, en pencas de maguey, así como encontrar desde las tradicionales mestizas, semas, campechanas hasta los de dulce como conchas, pan de muerto, donas, corbatas, gusanos y un sinfín de exquisitos panes",0,0,campechana,mestizas
"Acompañado de su esposa, la presidenta del DIF Estatal, Adriana Hernández de Ortega; la secretaria estatal de Turismo (Sectur), Vania Keheller Hernández, y del presidente del Grupo Expansión, Manuel Rivera Raba, editor de esta revista, Ortega Bernés destacó que la comida campechana es poseedora de una profunda riqueza, resultado del mestizaje",0,0,campechana,mestizaje
"En Ios días de fiesta saca su soguilla de dos vueltas, su pulsera, cruz, venera, campechana o rosario -si Io tiene- para acompanar su mejor huipil y Iucir como una verdadera mestiza entre Ias mestizas",0,0,campechana,mestizas
